,B1_beta_hedged,B1_beta_hedged,B2_vol_managed,B3_pead_tsmom,B3_pead_tsmom,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves
,w_H,w_P,w_P,w_P,w_tsmom_broad,w_P,w_bond_carry,w_fx_carry,w_tsmom_broad,w_H,w_P,w_bond_carry,w_fx_carry,w_tsmom_broad
date,,,,,,,,,,,,,,
2009-11-02,-0.47621603512922317,1.0027269281462323,2.118216790119788,1.5549270822799246,2.2127209011045514,0.6348933057864063,3.081862285726528,1.234619103863387,0.8836523833747033,-0.2587275863023259,0.5447803070495567,1.3553672956547544,0.5429711651027037,0.38862007127976056
2009-11-03,-0.4889876537752043,1.0,0.7908570580719535,1.3116868314444783,1.9390624651100654,0.664074929654752,2.9805362267316204,1.060433150445858,0.9816998533835188,-0.272684053560219,0.5576501808480759,1.3560420673731057,0.48246082323865663,0.44663986526406035
2009-11-04,-0.48685913716531354,1.0015390560995765,0.7928734940176391,1.3034521943100104,1.9133805405986275,0.6663967645441895,2.9621367412082855,1.0543469754233035,0.9782258276619825,-0.2724415099501864,0.5604512514781106,1.3497211761013181,0.48042158887868297,0.4457363821988987
2009-11-05,-0.4895927833731588,1.0028038848355352,0.7925842525462894,1.290704178270335,1.9083332409540796,0.6645336713711011,2.9551713757517404,1.0540322891821556,0.9825269927538072,-0.27333048981469127,0.5598466446782985,1.3488658367173998,0.4811051424431108,0.448467085548013
2009-11-06,-0.49146185448690266,1.0116408596281268,0.7963708797302207,1.2757505856997968,1.8479988752824956,0.663478775879435,2.8857603964844367,1.031974127111015,0.9610875709897763,-0.27493745052584684,0.5659400750121604,1.3336371277982524,0.4769207493869165,0.4441609460365734
2009-11-09,-0.49141011192409245,1.0128944565489557,0.7970124547846267,1.2697926488921292,1.8356986937047257,0.6709597700436745,2.8950235734560312,1.0393898773402495,0.9699851188083454,-0.27649587187471797,0.5699132538889079,1.3322887956467573,0.47832684354827526,0.4463867989129086
2009-11-10,-0.4983672870812137,1.0238847393461847,0.800109672825481,1.2230587722917354,1.7662824547694236,0.6581016982854753,2.7906651060022165,1.0029315882765453,0.9503987130213968,-0.27809575094056344,0.5713416647643234,1.3126368788060945,0.4717459600794957,0.44703622716983393
2009-11-11,-0.49934800336199164,1.0240201480221218,0.7998454499795984,1.2208213012767082,1.768175805607754,0.6464996417217568,2.7506997080863616,0.9980799914159202,0.936357371575214,-0.2761667758952192,0.5663391879550669,1.305525929271262,0.4737046739234293,0.44441013465121865
2009-11-12,-0.4995372853778501,1.0264481461995152,0.8009775101523721,1.2029671005162914,1.743114740311666,0.6456152076166757,2.7281089440374937,0.9859369475741309,0.9355047070555881,-0.276344348163248,0.5678317759010199,1.2999948892320543,0.46981737872041757,0.4457854737373275
2009-11-13,-0.4972099791062526,1.0214893479127776,0.7993155351079944,1.2415650605264863,1.7879543461114555,0.6764833974517966,2.8539138646489937,1.0429566635170844,0.9741909377131506,-0.28093020590731155,0.5771549745584202,1.3191985260654269,0.4820982547176743,0.4503118559590958
2009-11-16,-0.49819379874282876,1.0240983861715403,0.8002715867198168,1.215554017123342,1.7596318915949412,0.6792764903901567,2.8380546333432415,1.038488526598796,0.9833183543170496,-0.28219083191017746,0.5800778256993043,1.313089797647283,0.4804800701261614,0.4549543492656487
2009-11-17,-0.5005681190396828,1.031025291764428,0.8028779778191522,1.1815574506408326,1.707192774152384,0.6714845902816569,2.7570886738866496,1.0153600926898505,0.970205587431892,-0.28249837402716543,0.581864800065792,1.2944067355008744,0.47669447681702226,0.45549519646826325
2009-11-18,-0.501322932382145,1.0316231556903006,0.8029161868735423,1.1812542068598642,1.706566291888426,0.6621777928775374,2.7300873742871343,1.002989879786619,0.9566529321117938,-0.2810168005244183,0.5782768348167372,1.2917299376668152,0.47456065586014934,0.45263651412922695
2009-11-19,-0.5021531017160008,1.0313814766919356,0.8025174737953258,1.175724307576151,1.7080060914279849,0.6604793532261688,2.7307885019847076,1.0009243654567626,0.9594959900917457,-0.2809709981783112,0.5770914926512732,1.2927289863612335,0.4738279582768022,0.4542161642278352
2009-11-20,-0.499112351888953,1.0250148986995087,0.8004114085281748,1.1966289847969527,1.7461502796002801,0.662929399895859,2.7782806394152413,1.0174542979185421,0.9673627930547074,-0.27947987595015455,0.5739610243092829,1.3032424871976114,0.47726988088156125,0.45377283869652285
2009-11-23,-0.49767137939362405,1.0232595103625872,0.8000309313126333,1.2015095328677732,1.753853319795339,0.6701421403916249,2.8172254861996495,1.0192642058955892,0.9782119787724983,-0.28010778371806433,0.5759281435177661,1.311767832677691,0.4745938885059667,0.45547898582471463
2009-11-24,-0.5024971023627399,1.029494654088018,0.8014743924740962,1.177388698297255,1.7214737789891006,0.6646793205225013,2.771989808301438,0.9997168693830266,0.9718354043745834,-0.28171245979142734,0.5771604850686299,1.3040974537460293,0.4703221562810245,0.4572051717180473
2009-11-25,-0.5045545938991879,1.0303446874879043,0.8011993436748837,1.1776887822810975,1.7249525749559618,0.665091291457777,2.7711346695662087,1.0082006336820828,0.974154592488124,-0.28270777337678044,0.5773140427862204,1.3032342567909176,0.4741457057150097,0.45813422576805085
2009-11-27,-0.5036920751078503,1.0319519499010905,0.8022765608227344,1.1492113344597374,1.6948930789064323,0.6596126523790893,2.7329694489860525,0.9871865528600636,0.972817519070162,-0.2814672832372049,0.5766632554379626,1.2945000573613432,0.4675914140854414,0.4607853683493079
2009-11-30,-0.49907569023637155,1.0239398971412887,0.7998910220888081,1.172180049920533,1.7371619487792203,0.6763421603764549,2.8537278127316394,0.9978918821249938,1.0023339549591903,-0.2819494358982551,0.5784679198779848,1.3223894082550578,0.46241328609495136,0.4644716989682576
2009-12-01,-0.5060915924725767,1.0258994027636454,0.7984985328004001,1.15460982358091,1.7425124342392848,0.6658832792543348,2.83000356707596,0.9982857097558,1.0049367934997462,-0.28290999429967734,0.5734874842909624,1.3205255634274555,0.4658163030864727,0.46891980663344957
2009-12-02,-0.5370570486127291,1.0,0.617285721983656,1.044622203336461,1.2646947348196955,0.6068329479153743,2.0963105150083834,0.7270649401581369,0.7346755905555827,-0.2662334870954656,0.4957266416727474,1.0142474431778716,0.35177219753473093,0.35545442049324105
2009-12-03,-0.5334041247332437,0.9997788689903978,0.6187950571818653,1.042552747103771,1.256630503383352,0.6085490546398774,2.083102831851951,0.7303748455832135,0.7335085030373579,-0.2653184433055833,0.4972960666605378,1.008196866464241,0.35349269340037737,0.35500934614431895
2009-12-04,-0.5271570059770376,0.9956248134645456,0.6187399591212421,1.051800070544686,1.25921296540734,0.6092668151404342,2.0868493427780446,0.73446588139029,0.7294130267741576,-0.26289019302842015,0.49651241741626445,1.0072305482935946,0.3544944319894596,0.35205564092719743
2009-12-07,-0.5303998407121484,0.9986328794492458,0.6193472517358727,1.0711259377890499,1.260542110801405,0.6162916971076275,2.1052830054650924,0.7413588912381781,0.7252757209343446,-0.265785895748447,0.5004197098398362,1.012450447123215,0.3565264807460156,0.3487919325057054
2009-12-08,-0.5284865633576908,0.9978254175319168,0.6196472724478463,1.0792282128243906,1.2608062612212632,0.6228239722041303,2.1157223179631615,0.751744693911193,0.7276128945319199,-0.26638354437866013,0.5029536980174204,1.0118975743050906,0.3595408649835417,0.34799922312998693
2009-12-09,-0.5208661219933604,0.9919877988993206,0.6190573570675342,1.0879753493336564,1.266304590205334,0.6261744844592613,2.1351850598269477,0.7531503401416763,0.7288102845582481,-0.2637715543542614,0.5023520489579311,1.0145268256131073,0.3578571423009556,0.3462920373407779
2009-12-10,-0.5231701526757053,0.9939317339649932,0.6193584799017846,1.0794831755176013,1.2625110205978374,0.6232267544285153,2.1316052271740187,0.7402046252171182,0.7288957008710633,-0.26419464126683195,0.5019235836670001,1.0167483861699473,0.3530681237457835,0.34767391170708745
2009-12-11,-0.5259666778940699,0.9969856632735742,0.6201494979850176,1.0799698700771827,1.2581303318652013,0.6257134006955581,2.1237711382902136,0.747528538821144,0.7289360844977512,-0.26598994723012503,0.5041919481004429,1.013545771019598,0.3567495459273427,0.34787650724977554
2009-12-14,-0.5288997196974677,0.9992188985346759,0.6203651151467394,1.0895128890181114,1.2591760815782806,0.6319521577277113,2.1338484069634847,0.7589699450006803,0.7303622102439319,-0.2685216062353589,0.5073019584293457,1.014521143955475,0.36084618491040266,0.3472448664209173
2009-12-15,-0.5301861665015561,1.002824208010823,0.6222448270159391,1.0815316948424762,1.246624234085329,0.6328748924592059,2.11635751183131,0.7552321388918706,0.7294813289764046,-0.26956654568921923,0.5098734647694946,1.0098311890810074,0.36036301266955284,0.3480758774141146
2009-12-16,-0.5264526801924051,1.0003587922054702,0.6222321222344936,1.0937518264909745,1.2494834190370845,0.6332607152665265,2.1241039319099437,0.7553014240390937,0.7234262329797523,-0.2680654219708347,0.5093745589001231,1.0119188070798537,0.35982406723013327,0.34463879082832927
2009-12-17,-0.5284144598771268,1.0011651267315063,0.6219057710136597,1.0891230023114724,1.2502855906357826,0.6351075627837555,2.128998353233122,0.7568451679086395,0.7290873781630491,-0.2692127859350739,0.5100663842755242,1.012674666327237,0.359999305170594,0.34679609605307177
2009-12-18,-0.5200874682420199,0.9948353576181607,0.6213066211138991,1.110258094288999,1.2586250216622725,0.6417206185463064,2.155838350271525,0.7672205655136859,0.7274755586773791,-0.2668836335764339,0.5105011969407698,1.0157390903577732,0.36148161072489315,0.3427554585135787
2009-12-21,-0.5259110922800103,0.9977655334549798,0.6207058691696464,1.1031770348569792,1.2604517861002662,0.6465485344139296,2.1740690493308628,0.7661600708479739,0.7387239121671889,-0.27021775115065844,0.5126607188621368,1.0209804960484,0.359802044662564,0.34691754915484685
2009-12-22,-0.5328252721731821,1.0031193137882715,0.6212710418890008,1.1104881490765037,1.2588856651174893,0.6448490057741842,2.166297639945173,0.7666365783217323,0.7310219115885945,-0.27292941502634077,0.5138284195815537,1.0223354373240852,0.361796886593582,0.34498934582984125
2009-12-23,-0.535289642360368,1.0050390479951783,0.6214790843767051,1.1158894159481088,1.2589285910775296,0.6563605696969584,2.1924651748962973,0.7755744237592906,0.7404954966307004,-0.2763034685293828,0.5187766640580469,1.026327236920307,0.3630585171783089,0.34663752278065896
2009-12-24,-0.5363035538997432,1.0060924852952182,0.6217430263723884,1.1126266875671162,1.2566341346026952,0.661586676179144,2.1993690720230212,0.7797122596964952,0.747215943653969,-0.2778150550701542,0.5211743184909245,1.026146982429585,0.3637858659688092,0.3486242466338406
2009-12-28,-0.5404998726384255,1.0086579215825617,0.6216196590169494,1.1051526867455475,1.2556237987502303,0.6564465309259633,2.1851800393624243,0.7758747628019732,0.7458244428332516,-0.27857862812190615,0.5198716119341914,1.0249417217513688,0.3639180300593054,0.34982316092581855
2009-12-29,-0.5408625728554245,1.0097972270880897,0.6222286981864255,1.1058254410623072,1.252257178027714,0.6572490564428238,2.180490582015901,0.7767059556004249,0.7442809851542335,-0.2790065336455447,0.5209087079686722,1.0235311473014275,0.36458893443904666,0.3493685214385364
2009-12-30,-0.5394358092714377,1.0090181516932484,0.6223341242982322,1.1129402697306638,1.2532672641564901,0.6571326898273316,2.1827616553766354,0.7767432786593518,0.7399883989883855,-0.2783917185255932,0.5207335005304673,1.0244339525861188,0.36454836245709965,0.3472982213043049
2009-12-31,-0.5392277046645635,1.0088261269432786,0.6222965155476307,1.1136216489386388,1.2536410820095516,0.6511763972498777,2.1666525436560304,0.7758536623562311,0.7330510178258934,-0.277106145324039,0.5184301862110964,1.021635800533679,0.36583617422144954,0.3456535592757594
2010-01-04,-0.5331733725126075,1.00364469379483,0.621472982725379,1.1168276414408493,1.2591819848227306,0.6485239915584857,2.165007431446483,0.7800886184964331,0.7311868873895746,-0.2738457470331594,0.5154867911593108,1.0192156594217314,0.36724055731163097,0.3442191997897121
2010-01-05,-0.5333262726412862,1.0,2.0,0.9995486730599488,1.0285705878119145,0.6062733047898526,1.796877489257505,0.6135142328466691,0.6238764617368164,-0.25648457505767747,0.480914944968759,0.932398144156426,0.3183519942453964,0.32372894567600835
2010-01-06,-0.5358220059696711,1.0014178708594297,2.0016804020979806,0.9994866084555488,1.029432318676053,0.5978397163894142,1.7827710473707297,0.609633084730303,0.6157516471285063,-0.25553580736090153,0.47758046755209954,0.9316235761659787,0.31857627224940915,0.3217736525248044
2010-01-07,-0.5360038281554829,1.0017945260749697,2.00019692087435,0.9942091285985466,1.0285190974315637,0.595563151433156,1.7772062697243927,0.6052643660849991,0.6161159230543225,-0.25512165094128386,0.4768239702236778,0.9307889134537661,0.31699942277826093,0.32268278609563467
2010-01-08,-0.5397854938188279,1.0040685270743572,2.001299969346901,1.000728618639489,1.0292733880706022,0.5949117286548907,1.776223846535626,0.6097236517436934,0.6118809826664385,-0.2564249820531025,0.4769825365509786,0.9316027222945092,0.3197908951169917,0.3209223827751715
2010-01-11,-0.5428352267292222,1.0058784222763384,2.0023242261652126,0.9919767525079055,1.029538972932436,0.5918870260467721,1.767370410791924,0.607318915674782,0.6142994373080043,-0.25689977943648157,0.4760375379094692,0.9298503621097503,0.3195231232841897,0.3231957210196346
2010-01-12,-0.5434369997836777,1.006634688329193,2.00024157593761,0.9870714618441672,1.028337015821112,0.587505602557972,1.7567700581200236,0.6027672668772729,0.6120668882310665,-0.25616038031462307,0.4744982853632394,0.9281553250963435,0.3184603733197774,0.3233736475647518
2010-01-13,-0.5361109094855979,1.0015598810359532,2.0019471990522346,1.0013483953059277,1.0296242912030686,0.5900148890297883,1.7673210796678052,0.6082174988945422,0.6066756233538019,-0.2538844180727672,0.4743056764239824,0.929381265019008,0.31984338048837013,0.31903255428534405
2010-01-14,-0.5424073313363343,1.0061077431870704,1.999415099936812,0.9954383350429037,1.0281540297468248,0.5910132706851824,1.7694893383401233,0.602385047739476,0.6104372862660862,-0.2565830869066039,0.4759342575100671,0.9321392355925644,0.3173269969848981,0.32156878997136745
2010-01-15,-0.5445090141057887,1.0075836192975671,1.998816645519704,0.9937292671114457,1.0277995712058812,0.5905673493305986,1.7658943416786288,0.6033362094609828,0.6108151269153577,-0.2572999377558251,0.476119211643914,0.9313096290103109,0.3181916426933389,0.3221359261509843
2010-01-19,-0.5360918848118785,1.0014657697098615,2.002417587113551,1.0054488924088552,1.0299883069676101,0.5943489260715279,1.7787015967582889,0.6098258759919242,0.6088548594904581,-0.2548466088084345,0.4760753939370801,0.9320097442650487,0.31953851043103243,0.3190297141029368
2010-01-20,-0.5452495074785784,1.0082013753364865,1.99804974760986,0.9994405135593092,1.0275645361669032,0.5901072021977305,1.7690673275865334,0.6017358345025894,0.6067126810334934,-0.257491465744167,0.4761182657480459,0.9337086763524468,0.31759445261687763,0.32022121798319036
2010-01-21,-0.5379318309305712,1.0026481532698615,2.0025164240216213,1.022283479512275,1.0305422475806643,0.5980924655747099,1.7969270781887832,0.6102399881330707,0.6029243023945606,-0.2564004262554555,0.47790333105574867,0.9392588250284616,0.3189741538187413,0.315150224359146
2010-01-22,-0.5223149455858604,0.9923812016926529,2.0030140111189265,1.0398499723639503,1.031332441375899,0.6034075028390209,1.8190040716728544,0.6111373891716243,0.5984649224279543,-0.25143067559290544,0.4777100063782622,0.9420423095403633,0.3165013682527077,0.3099384363578926
2010-01-25,-0.5079814325325809,0.9808392664326363,2.0160315994920723,1.0568175639317845,1.0388521051222899,0.6109815091021294,1.8538930779215563,0.616738033800751,0.6005950776973559,-0.24709673839785357,0.47710835102718674,0.947014741063218,0.31504514275357237,0.30679891886055743
2010-01-26,-0.5119834216388889,0.9833987639768931,2.0162909739187262,1.0533365320337624,1.0388623962835766,0.6102672686391247,1.853287952571499,0.6139747113850539,0.6018814479431283,-0.2485514017229675,0.47740831227829866,0.9484095237199918,0.3141980515185772,0.3080093930290732
2010-01-27,-0.506628790777291,0.9813712513555871,2.007640948333532,1.0613340522364854,1.034489842038846,0.6109398381508423,1.8494789304114008,0.6150811965295853,0.5954874012871857,-0.2466812636873378,0.47783683998574594,0.9462669615951396,0.31469999760683165,0.30467503285310055
2010-01-28,-0.5117524385281282,0.9836949297683599,2.013659450896651,1.0668119270327445,1.0379236900131996,0.6136078377250556,1.8646990585628522,0.6152824323439907,0.5969919298934329,-0.249197079151241,0.47900876443148954,0.952235608993626,0.3142028945505637,0.30486258429522983
2010-01-29,-0.508996915417657,0.9776874157237129,2.0392761338758145,1.0796566733940332,1.0521778411514444,0.6143225021776926,1.8902256767326064,0.6237224382586287,0.598687101224609,-0.24781837042517663,0.47601251561817975,0.9581173647852859,0.3161523548525722,0.3034624462131926
2010-02-01,-0.5055853501310132,0.9720380669246174,2.060925451575321,1.0928468086437095,1.064331601161205,0.6198770421685885,1.9213856929435968,0.6342972365764904,0.6037028425174815,-0.2472222854543616,0.4753094060013246,0.9637591495277903,0.3181608812410009,0.3028148591971625
2010-02-02,-0.5572309483997868,1.0,1.7969440481682257,0.9849218793398924,0.9889307666314542,0.604375388749246,1.8581674557738208,0.6143938688263156,0.6068353532054254,-0.2781463773082673,0.49915816432491195,0.852145485027798,0.28175768535945866,0.27829139122119895
2010-02-03,-0.5622046073008891,1.006737689931314,1.7833007419955467,0.9738134387202247,0.9797164849356396,0.5952791452779079,1.8196132585409077,0.6037239126422056,0.5988875985667288,-0.278643164975639,0.4989652745278761,0.8468885014213211,0.28098654329423794,0.2787356151035587
2010-02-04,-0.5580354210193449,1.0039274354086662,1.783869367196895,0.9780492170222878,0.9799605642125455,0.5956044909642411,1.8238609760313804,0.6036093273941207,0.5967684476961682,-0.27700667403646684,0.4983457848401958,0.8473484634032278,0.2804311528043046,0.27725294515768917
2010-02-05,-0.5427421454048871,0.9866559932209946,1.814012371797931,1.01039241802227,1.0002177491308337,0.6075229745412439,1.8955812167923,0.6242446903927168,0.601405207820471,-0.2724289068403065,0.495251043126772,0.8580302101297537,0.28256283514795677,0.27222459911928326
2010-02-08,-0.5430912702657944,0.9877952389129352,1.810307870329376,1.0215155569926269,0.9975919816484856,0.6160414320932355,1.9196983415098905,0.6225436723650918,0.6016139341320843,-0.27439220697056227,0.49907507352803304,0.8635479091417239,0.2800420644201071,0.27062713119899395
2010-02-09,-0.5380124350021739,0.9839088144850625,1.8130313895345311,1.026221208494214,0.9994190707586457,0.616937358171936,1.9265622812704217,0.6245458201630425,0.6008246137547704,-0.2723768518967007,0.498118571258996,0.8637184710380674,0.2799970528483121,0.26936233611513666
2010-02-10,-0.5433660624416913,0.9906906913909621,1.7993571703415057,1.0112301282037313,0.9899230494378679,0.6167213619433631,1.9055433955369114,0.6158755285285737,0.6037267623274876,-0.27494647449986376,0.5012954097533604,0.8600447900627577,0.2779682377629102,0.27248503381100503
2010-02-11,-0.5413277226180266,0.9896451502020186,1.7983769035524044,1.0080582366954167,0.9892152021719429,0.6084183648134036,1.882654126353105,0.6148284497802842,0.5970455613030856,-0.27244558792679197,0.49807989415672443,0.8557851116478797,0.27947833124225624,0.2713948861803846
2010-02-12,-0.5458414967076196,0.9953206393332328,1.7873360746437261,0.9951493135452382,0.9816784903674342,0.6048839931601455,1.8591054094334232,0.6056098089890797,0.5966959904111752,-0.2738899265177379,0.49942757817584893,0.8523185337994781,0.2776456148387316,0.27355901881124245
2010-02-16,-0.5443137554314017,0.9948763050841319,1.7852802616294488,0.9972577161562574,0.9801495722512902,0.6072123891400928,1.8586967651983612,0.6097796214191417,0.5967955462658884,-0.27379745113953907,0.5004367312291577,0.85057886533697,0.2790480234342844,0.2731062366307088
2010-02-17,-0.5521443085514183,1.0034364686771002,1.771662669595906,0.980565615610789,0.971018022120238,0.6020074800623867,1.8268409755811186,0.5984904502848639,0.5961458399983237,-0.2763226824455617,0.5021735303511461,0.8461554646794173,0.2772085648592877,0.2761225892144352
2010-02-18,-0.5550177604658615,1.006056245292235,1.7688207161457838,0.9757945062738703,0.9691305914547562,0.5973663759982765,1.8087393778562408,0.5982903409670424,0.5932868299259619,-0.27658923129135393,0.5013611155212047,0.842914175449653,0.2788170676272019,0.27648531633390927
2010-02-19,-0.5579039232303409,1.0093220276902783,1.7635807632574,0.9732935997406208,0.9655112300467233,0.596447787876422,1.7994086235965505,0.59597543997032,0.5916786440234275,-0.27771857838778,0.5024296603662448,0.8416472805462606,0.27875886652183035,0.27674910254918916
2010-02-22,-0.5580018971065026,1.0104599464204322,1.7596053037456887,0.980319920485991,0.96240805529397,0.6033993173820016,1.8125015969821399,0.5974566626301656,0.5923743376748197,-0.27938087183998833,0.5059179587994245,0.8438226314592636,0.2781500739546239,0.27578396248476833
2010-02-23,-0.558959986257445,1.0105771071459997,1.7615872363230463,0.9765165363398667,0.9638884655528508,0.6002403623717166,1.8065803596339254,0.5964750532164477,0.5924782021796682,-0.27903574633956557,0.5044853732987711,0.84309819127912,0.27836405716920676,0.2764987994949766
2010-02-24,-0.5531500117249117,1.0037962892104668,1.7731993324848754,0.9884071962575851,0.9715763351968254,0.5998976984581486,1.824176320722178,0.6026874170616977,0.5896824806292533,-0.27625417109282874,0.5013159286703605,0.8464447425201621,0.2796558587894448,0.2736213762972627
2010-02-25,-0.5582083997771742,1.0088835407473942,1.7663223096533482,0.9825312928734393,0.9668837646117024,0.5981616738497765,1.8157001380058955,0.5930840992355001,0.5886355124292282,-0.27814680844914985,0.5027114193691508,0.8473089306044168,0.27676676526203137,0.2746908016981013
2010-02-26,-0.5585913335287113,1.008145323128785,1.7701691883726245,0.9854179101140724,0.9694296836218635,0.597493104331545,1.8204141969270435,0.5941711249110047,0.5877988873079473,-0.278052190698854,0.5018284366639831,0.8489655617059442,0.2770967308764292,0.2741249839601861
2010-03-01,-0.560171183738005,1.0085180782185217,1.7727410710181515,0.9786327120483304,0.971369557568131,0.5990030341946466,1.8253802864632713,0.5922601889789114,0.5945573912911329,-0.2789546959130549,0.502223002538178,0.8498033200883037,0.27572592882854735,0.27679538825369704
2010-03-02,-0.5347893206450426,1.0,0.8773798903518385,0.8785141839509591,0.8427128408600657,0.5609503147871959,1.7276781902446525,0.5939380084678717,0.5380903825931335,-0.2647539139387957,0.49506208093209414,0.8161408894254811,0.28057140341971054,0.2541894468081867
2010-03-03,-0.5346659039760255,1.0014877217095572,0.8782495347827965,0.8739896483157348,0.8404784194933632,0.559486517529665,1.7149987444139916,0.5911681216417176,0.5380342260201493,-0.26451620010113075,0.4954677764648132,0.8129364841697924,0.28022302402611454,0.25503671853316096
2010-03-04,-0.5350898100862035,1.0019640894944544,0.8783108667594572,0.8685055617344207,0.8410721723312453,0.5594038995892797,1.7115326703346583,0.5892836017220505,0.5417340703017843,-0.2646887773420493,0.4956339006833289,0.8116853865106273,0.2794646554626458,0.2569145397340856
2010-03-05,-0.5373056420603248,1.003588031683902,0.8783653383937186,0.8710802518788698,0.8402383453254146,0.5600488055868186,1.7142348562627117,0.5889947393414419,0.5402194352273987,-0.26575276844971857,0.49637725146585543,0.8132486205745273,0.27942446599141674,0.25628501771574247
2010-03-08,-0.5454866405474206,1.0112787114922985,0.8790809709962275,0.8676946085449712,0.8361171275134092,0.5608722348674651,1.7064430383834812,0.5831459930278992,0.5404607534738485,-0.26948370026698815,0.49959634006927667,0.8136059610061301,0.27803509721237885,0.25768342735467914
2010-03-09,-0.5462418110607024,1.0113887596641749,0.8789640351893847,0.864322103191775,0.8375254400184914,0.5588297640533133,1.6957298572453434,0.5887722876579765,0.5415043099162002,-0.269284642584938,0.4985913841559178,0.8098207983842972,0.2811768879462191,0.2586033681669312
2010-03-10,-0.5482109814996262,1.012321594949204,0.8788559926046253,0.8631387117951905,0.8384597791566697,0.557867270806452,1.6940491617884654,0.5893137016150648,0.5419166841749782,-0.2698253046737969,0.4982570433701154,0.8098705236593193,0.281731963210995,0.2590729706622968
2010-03-11,-0.5506739472441866,1.0148753408093123,0.8791200748253503,0.8614575243815945,0.8370380960772514,0.558069182259,1.6876394362920084,0.5901394579188162,0.5422497947682241,-0.2709370074512848,0.4993286665385829,0.8082489398135548,0.2826312190553118,0.2596957693157992
2010-03-12,-0.5508225095355018,1.0171085642885411,0.8797662603760873,0.8599954293932995,0.833077648798284,0.5601477015453727,1.6808085410531697,0.5888799461747294,0.5426151282133987,-0.2716804380772854,0.5016652288794299,0.8057433088514868,0.28229632629651347,0.2601179718932112
2010-03-15,-0.5517459088870067,1.0171833017607053,0.8796058763762471,0.8562193604654625,0.8348570120388064,0.5562185418137751,1.6747145372127321,0.586108182139155,0.54234110007369,-0.2710860648413299,0.49976667530323393,0.8054334107990184,0.2818815396582344,0.2608322984858383
2010-03-16,-0.5500960485007623,1.0172705719736113,0.879959207466579,0.8587878215961151,0.8320498708700351,0.5562913719138295,1.6729517026842624,0.5836068148606877,0.5389715044011175,-0.27054710350141886,0.5003119136644927,0.8053579367506242,0.2809479673176873,0.2594605558877783
2010-03-17,-0.5565202169513075,1.0217324197631767,0.8800331731509253,0.8513746645046296,0.8330201088552776,0.5536433871960635,1.6639662874748098,0.5796705178500803,0.5417075394619777,-0.27252541037913225,0.50033770294815,0.8049050563964153,0.2804021538017621,0.26203844445833296
2010-03-18,-0.5612197773815625,1.0250935752638102,0.8801159936628937,0.8453346261964808,0.8336717102479515,0.5468953830949934,1.6469659916249675,0.5754556245664505,0.539349974817594,-0.2727984340094031,0.49827880861536866,0.8031928078438438,0.2806383502971015,0.2630303375340701
2010-03-19,-0.5603508858844362,1.0247803622489593,0.8801931451021157,0.8482813563430928,0.8325937266228496,0.5471137883919117,1.6471161099096414,0.5766746243821683,0.5369957792396982,-0.27253027127688584,0.4984085457135014,0.8031544207619836,0.2811937610999406,0.26184585982256575
2010-03-22,-0.5577667967848674,1.0219539292418207,0.8798537734257863,0.8567149831415755,0.8331432162663119,0.5504048180940924,1.6616515985211915,0.5819404825419663,0.5352609087258219,-0.2721946209171142,0.49872162338846393,0.8059033489883036,0.28224194783661155,0.2596022892576064
2010-03-23,-0.5602540327307196,1.0249136458526646,0.8802521703345779,0.8573872924399777,0.8304115212404302,0.5521442947212947,1.662302292302769,0.5785980930394294,0.5347723109108633,-0.27372594888110746,0.5007468823826514,0.8069426831452073,0.2808727990221036,0.25959815217506577
2010-03-24,-0.5654329936236968,1.0289176352002276,0.8804319478358339,0.854493305100787,0.829815076153146,0.552556290487167,1.6588862520885055,0.5775409152108985,0.5365981658749526,-0.27594408716631563,0.5021350731499864,0.8069147547062023,0.28092720965254847,0.2610118546992963
2010-03-25,-0.5614519640870372,1.0261148427195217,0.8803762237368301,0.8674381274923947,0.8276046645262719,0.5582968913557991,1.6775318972057094,0.5824981354400577,0.5326594449015937,-0.2757181960233002,0.503905144952882,0.810440972175101,0.2814136386691518,0.25733581524343474
2010-03-26,-0.5616994218128979,1.0252540659240135,0.880069711713693,0.8719198135940665,0.8287480248795,0.5635840512945877,1.6891512100916242,0.5917459374475612,0.5356790407580148,-0.27697411397067484,0.5055530155035932,0.811042398786869,0.28412556656418103,0.25720516410882055
2010-03-29,-0.5617356504809995,1.0249336403052987,0.8799665319920769,0.866710510172881,0.830452113707986,0.566474298217566,1.6908560630817377,0.5945989843519314,0.5427761320468932,-0.2776352099401175,0.506568643377345,0.80934139138877,0.2846094234873252,0.2598040126034142
2010-03-30,-0.5664147340348181,1.0285555974471723,0.8801312362474872,0.8590051528739143,0.830882217335586,0.5620466132035908,1.6780781423147957,0.5885131561105451,0.5436457914858424,-0.2785260237662898,0.5057769220422701,0.8082875207137856,0.28347180495650715,0.2618603376481751
2010-03-31,-0.5673349870360165,1.028968924638617,0.880074225623885,0.8553014973385176,0.8319826000927977,0.5561681288702934,1.662609366815574,0.5889581575130272,0.5410047888214014,-0.277464104526663,0.5032334472305203,0.8052312901723968,0.2852429118332874,0.26201824240078686
