timestamp,pead_long_only,all_events_long_control,pead_long_short,pead_large_sue_long,pead_abs_sue_long,pead_long_only_25bps,spy
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013088941863008685
2005-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0009826828109722463
2005-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0013088660758509008
2005-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.007762163648016962
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0034055891290654117
2005-11-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005657018267620773
2005-11-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036382357089823625
2005-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.002028824075076985
2005-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.009312338151588273
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.003931596388365488
2005-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.005034144453416545
2005-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.004294306451300578
2005-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.005780086109645977
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0007867893945572302
2005-11-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.007079315570979849
2005-11-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011093536734012588
2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.005392678904222126
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.010206664516045238
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0012628765089452987
2005-12-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021287023571316954
2005-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0018963143995738285
2005-12-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.005835124699235972
2005-12-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006345819054944801
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.002619190637647817
2005-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0009497680398014019
2005-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.006800801210366192
2005-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.00392775382543209
2005-12-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028952257570833417
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032181947993873417
2005-12-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051442988805555645
2005-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0009548111726782604
2005-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.001589569064488927
2005-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.005236671085218081
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0005524234894782598
2005-12-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.01017654556143277
2005-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0022312681992877614
2005-12-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.004452866517910881
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.005432181336715858
2006-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.01758925401966782
2006-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.004735611814878915
2006-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0006285901513660708
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.008321275915017523
2006-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0025693798298060955
2006-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.001009259091485637
2006-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.003180826568409456
2006-01-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.003944050538700283
