,excess_return
2018-11-06,0.00021900748776111794
2018-11-07,0.0025254477992637907
2018-11-08,0.001184518208064497
2018-11-09,0.0008231764111417462
2018-11-12,-0.001163160411052673
2018-11-13,-0.00042349358289540235
2018-11-14,-0.0008360903833625887
2018-11-15,8.67485011518236e-05
2018-11-16,2.9191645770579398e-05
2018-11-19,-0.0012882311266431176
2018-11-20,-0.003428381897566964
2018-11-21,-0.0008208719059739822
2018-11-23,-0.0005341596931593584
2018-11-26,-0.00019542684076895143
2018-11-27,0.0014424611946169876
2018-11-28,0.0030040600697717208
2018-11-29,0.0014364931811970353
2018-11-30,0.0017945333998881216
2018-12-03,-0.0005310632289464701
2018-12-04,2.8329764679846034e-05
2018-12-06,0.0012116022346103168
2018-12-07,-0.0016723272465146422
2018-12-10,0.0013794969862235464
2018-12-11,8.926177412073581e-05
2018-12-12,0.00035436481258104805
2018-12-13,0.0001987843371645513
2018-12-14,-0.0023145736857372173
2018-12-17,-0.0029673250977201564
2018-12-18,-0.0008444368425339758
2018-12-19,-0.0005909719333537742
2018-12-20,-0.0017952861434453768
2018-12-21,-0.0013712350503230525
2018-12-24,-0.002938771201282043
2018-12-26,0.0038617477584488714
2018-12-27,0.0017788594177830573
2018-12-28,0.0005092920118318906
2018-12-31,0.0007949629010068518
2019-01-02,-0.0013137681073616128
2019-01-03,-0.0012506237861404303
2019-01-04,0.000896861369999461
2019-01-07,-0.0003840705488492199
2019-01-08,0.0009819525838177822
2019-01-09,-0.000845198673981221
2019-01-10,0.00023525773034996047
2019-01-11,-0.00013716326068125383
2019-01-14,-0.00039691405077514673
2019-01-15,0.001582894878883379
2019-01-16,-0.00028591479229813537
2019-01-17,0.00046178612710119263
2019-01-18,-0.0003835189475324504
2019-01-22,0.0004903357233509113
2019-01-23,0.0003427251626462564
2019-01-24,0.00012707343907267295
2019-01-25,-0.0006258054490600627
2019-01-28,0.00018526346963628843
2019-01-29,0.00017011860403173807
2019-01-30,0.0001188156496215622
2019-01-31,0.001233067728248108
2019-02-01,-0.0002501082603412
2019-02-04,0.0003237957504663841
2019-02-05,-0.0005607112443598802
2019-02-06,-0.00016895971053563062
2019-02-07,0.0007284048926661493
2019-02-08,0.00059405469309273
2019-02-11,0.000422354921730992
2019-02-12,-0.00014741272226870524
2019-02-13,8.031617151885101e-05
2019-02-14,-0.00039532906067345127
2019-02-15,0.0004178835823533516
2019-02-19,4.564409674370794e-05
2019-02-20,-0.0010232703537964973
2019-02-21,0.00015347729828370685
2019-02-22,0.0005857636557312945
2019-02-25,-0.0010061170473225716
2019-02-26,0.00019310910738203
2019-02-27,0.00010460016831955008
2019-02-28,0.0002993048572189898
2019-03-01,5.9153154818231214e-05
2019-03-04,-0.002039453047452181
2019-03-05,0.00014935075179425722
2019-03-06,0.00046570869985502556
2019-03-07,0.00013512686701073578
2019-03-08,-0.0005856703122189765
2019-03-11,0.0007216337781616162
