,excess_return
2019-07-01,0.0034620665632773715
2019-07-02,0.0017094056675443722
2019-07-03,0.004373048875994232
2019-07-05,-0.0013170054709338381
2019-07-08,-0.0012843160079310822
2019-07-09,0.0004059995544636894
2019-07-10,0.002389272346664686
2019-07-11,0.0016426140226468199
2019-07-12,0.0013580207348448357
2019-07-15,0.0006551993912476982
2019-07-16,-0.001518104387629144
2019-07-17,-0.0017492775032737092
2019-07-18,0.0032648995975011084
2019-07-19,-0.003931504541808153
2019-07-22,0.0007979672251992171
2019-07-23,0.002515388522280826
2019-07-24,0.0017151691882540162
2019-07-25,-0.0025643976812911255
2019-07-26,0.004449180376045087
2019-07-29,-0.0009912646426557667
2019-07-30,-0.0018438192382443492
2019-07-31,-0.006719361866643375
2019-08-01,-0.003079052359789078
2019-08-02,-0.0030306010950895646
2019-08-05,-0.013114540436240867
2019-08-06,0.006454784314010401
2019-08-07,0.0009503603334388937
2019-08-08,0.00856946224495276
2019-08-09,-0.002497212856715794
2019-08-12,-0.005604347224939766
2019-08-13,0.006301908711485995
2019-08-14,-0.011975307783730356
2019-08-15,0.0031738646170945267
2019-08-16,0.005456206019140011
2019-08-19,0.0046081890780412475
2019-08-20,-0.0020666697188389677
2019-08-21,0.004004309417916716
2019-08-22,-0.00012604697510260363
2019-08-23,-0.010492004270735104
2019-08-26,0.005077137031268184
2019-08-27,0.00043632152876938986
2019-08-28,0.0031494396444737625
2019-08-29,0.005249699662476568
2019-08-30,-0.000313643710434848
2019-09-03,-0.002842563863179322
2019-09-04,0.0041584154029201455
2019-09-05,0.0022118380809643032
2019-09-06,0.0008713046734476324
2019-09-09,-0.002185692004425272
2019-09-10,-0.0008330822966907985
2019-09-11,0.002798309623033371
2019-09-12,0.0015510069614591473
2019-09-13,-0.0011277325959679313
2019-09-16,-0.0011014220951847148
2019-09-17,0.0017864947859600898
2019-09-18,0.00036829214855682894
2019-09-19,0.0007716536058383364
2019-09-20,-0.0008855088491900271
2019-09-23,-0.00011098860567541125
2019-09-24,-0.0018372875290214555
2019-09-25,0.0004951214193059958
2019-09-26,-0.00023207718568262191
2019-09-27,-0.0022734629660178768
2019-09-30,0.002151515807109061
2019-10-01,-0.004242145106213895
2019-10-02,-0.006451408900473217
2019-10-03,0.0029771934702951374
2019-10-04,0.0055084483910777735
2019-10-07,-0.001631019774305647
2019-10-08,-0.0050617403052895605
2019-10-09,0.003250507906652782
2019-10-10,0.0020543533287794087
2019-10-11,0.0022926376362803797
2019-10-14,-0.0008120591066671282
2019-10-15,0.0027816459303014627
2019-10-16,-0.0009158066053568459
2019-10-17,0.0006649150737820748
2019-10-18,-0.0013437124882823572
2019-10-21,0.0012247988844449691
2019-10-22,-0.0005232802326629589
2019-10-23,0.0008888267370034583
2019-10-24,0.0005533765659436137
2019-10-25,0.00099374682710168
2019-10-28,0.0013187637636415327
2019-10-29,-0.0001578951924977241
2019-10-30,0.001989122355066073
2019-10-31,-0.0012563880803722282
2019-11-01,0.0024692401118570793
2019-11-04,-0.001385020939172952
2019-11-05,-0.0010526993218158086
2019-11-06,0.00148318611892398
2019-11-07,-0.0001643402094017311
2019-11-08,0.0006386883235286763
2019-11-11,-0.0008086629171498052
2019-11-12,0.0010514173142573216
2019-11-13,0.0013280564083338938
2019-11-14,0.0006988575234521222
2019-11-15,0.002954749045364632
2019-11-18,0.0002661608433581969
2019-11-19,-0.001516521133822326
2019-11-20,-0.0009625874448058124
2019-11-21,-0.0006486992343980786
2019-11-22,0.00047560967053139776
2019-11-25,0.001842295285162988
2019-11-26,0.0008348526864628463
2019-11-27,0.001668548349687818
2019-11-29,-0.0012482134281432537
2019-12-02,-0.002996709780630505
2019-12-03,-0.0007498388724875434
2019-12-04,0.003527674628874011
2019-12-05,0.0006859135958851823
2019-12-06,0.004329551583741336
2019-12-09,-0.0014490507024334767
2019-12-10,-2.7946040348789678e-05
2019-12-11,0.0016337531012612482
2019-12-12,0.004117868250631077
2019-12-13,0.00020681026512738807
2019-12-16,0.003602096410332632
2019-12-17,0.0004533389877986654
2019-12-18,-0.001724969396533478
2019-12-19,0.0018306358242750997
2019-12-20,0.003190476552230157
2019-12-23,-0.0006003136122476886
2019-12-24,0.0001821315854089755
2019-12-26,0.0021904438368515605
2019-12-27,0.0002712983615530233
2019-12-30,-0.003050307983374143
2019-12-31,0.0009322626103214565
2020-01-02,0.0034909958739436763
2020-01-03,-0.0028593894726168124
2020-01-06,0.0013724048167318183
2020-01-07,-0.0021754382830911864
2020-01-08,0.002835476607924391
2020-01-09,0.003766376175817266
2020-01-10,-0.0011262723322721753
2020-01-13,0.003479446331468985
2020-01-14,-8.890995993144599e-06
2020-01-15,0.001382272125206583
2020-01-16,0.004095595967856677
2020-01-17,0.0019524314037405407
2020-01-21,-0.0007746600506020433
2020-01-22,0.0005793112987854903
2020-01-23,0.0006697044247194264
2020-01-24,-0.0057711991869198315
2020-01-27,-0.0069704062810540006
2020-01-28,0.00373970201081993
2020-01-29,-0.0028924197185688887
2020-01-30,0.00393075310122708
2020-01-31,-0.009757514150525582
2020-02-03,0.004177683299859314
2020-02-04,0.007306258172651035
2020-02-05,0.005189160492196124
2020-02-06,0.0010785684631502382
2020-02-07,-0.002808418680549179
2020-02-10,0.0026307601128715027
2020-02-11,0.000833559362749042
2020-02-12,0.0025890953016922762
2020-02-13,0.0013477199926655778
2020-02-14,0.001551454713199406
2020-02-18,-0.0009625894673015536
2020-02-19,0.002233157170933609
2020-02-20,-0.0020292103846327406
2020-02-21,-0.0032890850346949207
2020-02-24,-0.015671451717094415
2020-02-25,-0.015575255834324842
2020-02-26,-0.0028932763168167033
2020-02-27,-0.02292720345276815
2020-02-28,-0.0075870583494469495
2020-03-02,0.025184212112624657
2020-03-03,-0.007236581192865563
2020-03-04,0.013171621718198395
2020-03-05,-0.010534179691318726
2020-03-06,-0.0037284877767174915
2020-03-09,-0.019527699658907445
2020-03-10,0.012179828173728747
2020-03-11,-0.01528684502527317
2020-03-12,-0.027587789371628785
2020-03-13,0.023403011354348954
2020-03-16,-0.0318406558811871
2020-03-17,0.01585897725722153
2020-03-18,-0.013714900598874544
2020-03-19,-0.0003794751026565664
2020-03-20,-0.01220284217346608
2020-03-23,-0.00845254087157566
2020-03-24,0.022270807727403658
2020-03-25,0.004543293286832005
2020-03-26,0.016756766660802037
2020-03-27,-0.0076912481746395514
2020-03-30,0.00872423670049393
2020-03-31,-0.005536151827416301
2020-04-01,-0.01115975231503085
2020-04-02,0.0011425548411241183
2020-04-03,-0.000950886780073909
2020-04-06,0.006233556664583891
2020-04-07,-0.0005220707487532201
2020-04-08,0.0037906861479508904
2020-04-09,0.0011666297493331348
2020-04-13,-0.0006055955797674111
2020-04-14,0.003756788445047201
2020-04-15,-0.001635149991903193
2020-04-16,0.0010518526851866273
2020-04-17,0.0027085454266348873
2020-04-20,-0.001608660809928539
2020-04-21,-0.0031599814282493293
2020-04-22,0.0022767176379844146
2020-04-23,-0.00010998482030459447
2020-04-24,0.0016391607499441475
2020-04-27,0.0018070280838971857
2020-04-28,-0.0011369834453785655
2020-04-29,0.0018500798151490645
2020-04-30,-0.0012793211538915422
2020-05-01,-0.0027934001694565956
2020-05-04,0.0002209161198474285
2020-05-05,0.000998186582131036
2020-05-06,-0.0007362264581118421
2020-05-07,0.0005523504481268681
2020-05-08,0.0013996403203181032
2020-05-11,0.00043932594519778675
2020-05-12,-0.0013431946292525572
2020-05-13,-0.001119691639834794
2020-05-14,0.000612442147946309
2020-05-15,0.0004911397389259836
2020-05-18,0.0022424718791580634
2020-05-19,-0.0009907603275908328
2020-05-20,0.000661590702731886
2020-05-21,-0.0006875007359153111
2020-05-22,0.00012396166037251897
2020-05-26,0.0005574619496668084
2020-05-27,0.0015467054506835883
2020-05-28,0.00014232812313285965
2020-05-29,0.001026158109617494
2020-06-01,-0.0002026617039974796
2020-06-02,0.0007330857732221061
2020-06-03,0.0009969909198728711
2020-06-04,0.00011517375394794096
2020-06-05,0.0014520141196166438
2020-06-08,0.0012911306273024022
2020-06-09,-0.0008514747770745223
2020-06-10,-0.00029328659502135144
2020-06-11,-0.00488720401649491
2020-06-12,0.0007210745567429049
2020-06-15,0.000597336625804727
2020-06-16,0.001611291257749059
2020-06-17,-9.205293000860121e-05
2020-06-18,-8.837086870291582e-05
2020-06-19,-0.00016754826451704174
2020-06-22,0.00019658443314474942
2020-06-23,0.00019381792786519724
2020-06-24,-0.0020569733265643924
2020-06-25,0.0007025938177948777
2020-06-26,-0.0015566075207526673
2020-06-29,0.001456616901767082
2020-06-30,0.001237114088760715
2020-07-01,0.0007451236988298259
2020-07-02,-3.742359192296916e-05
2020-07-06,0.002674599964189186
2020-07-07,-0.0004458401981866434
2020-07-08,0.0009731136309025247
2020-07-09,-0.00022635050229688697
2020-07-10,0.001868542253177475
2020-07-13,-0.0012566243862618316
2020-07-14,0.003032711760387445
2020-07-15,0.001553113649799412
2020-07-16,-0.0005812393014344835
2020-07-17,0.0004475039426117222
2020-07-20,0.0006316989787256942
2020-07-21,0.000158271133295843
2020-07-22,0.0009376375749404989
2020-07-23,-0.0013721936628856009
2020-07-24,-0.0011084996740511927
2020-07-27,0.0012552901294324683
2020-07-28,-0.000255650775775342
2020-07-29,0.0013787642946225137
2020-07-30,-0.0006760185048794924
2020-07-31,0.0010430625011210253
2020-08-03,0.0013069048516391297
2020-08-04,0.0017440420205326844
2020-08-05,0.0006008488861988658
2020-08-06,0.0007030813325755964
2020-08-07,0.0013440648956674131
2020-08-10,0.0009051375570238218
2020-08-11,-0.0014401364400351373
2020-08-12,0.0038620147528119503
2020-08-13,-0.0002654157156617437
2020-08-14,0.00028942453165266475
2020-08-17,0.0018472045062500812
2020-08-18,4.9114290382181656e-05
2020-08-19,0.0007349808913549248
2020-08-20,-0.0005722664745176114
2020-08-21,0.0012098631061314268
2020-08-24,0.001657681914777316
2020-08-25,0.00047320013556409143
2020-08-26,0.0016408140020359378
2020-08-27,0.0001749359224902878
2020-08-28,0.0019614533871093877
2020-08-31,-0.0005007895644945783
2020-09-01,0.000659746681533709
2020-09-02,0.005514218245899084
2020-09-03,-0.008351031271135694
2020-09-04,-0.002369956983991053
2020-09-08,-0.005142012493007479
2020-09-09,0.005071259846549904
2020-09-10,-0.003923911420783131
2020-09-11,0.0011838856849149017
2020-09-14,0.003106019814511777
2020-09-15,0.001105927115442912
2020-09-16,1.00400764149931e-06
2020-09-17,-0.001999649308944225
2020-09-18,-0.0011510178780197585
2020-09-21,-0.003874362430651964
2020-09-22,0.002512645335630311
2020-09-23,-0.005020466007385286
2020-09-24,0.00029030307314279727
2020-09-25,0.0030286532778435295
2020-09-28,0.004345461375309075
2020-09-29,-0.0010520792965853462
2020-09-30,0.002441638554226606
2020-10-01,0.0012900246720986028
2020-10-02,-0.002069563148119475
2020-10-05,0.004659613664029317
2020-10-06,-0.004459483044715598
2020-10-07,0.0054517791782421506
2020-10-08,0.0036108091851815736
2020-10-09,0.001549912857558168
2020-10-12,0.0034140722882430724
2020-10-13,-0.001830924732116955
2020-10-14,-0.002368259901149911
2020-10-15,-0.0009644054927138014
2020-10-16,0.0010803301292277064
2020-10-19,-0.005600254236091348
2020-10-20,0.00012377549210413914
2020-10-21,-0.0015739796601973383
