date,GLD,SLV,USO,UNG,FXE,FXB,FXY,FXA,FXC,FXF,IEF,TLT,SPY,QQQ
2019-07-09,,,,,,,,,,,,,,
2019-07-10,,,,,,,,,,,,,,
2019-07-11,,,,,,,,,,,,,,
2019-07-12,,,,,,,,,,,,,,
2019-07-15,0.09243638970354091,0.08492463559199136,0.032644797066219235,0.037917041888573526,0.2324610985050059,-0.19633585287336047,0.21732475562195902,0.16578486985143262,0.22927813957313317,0.18197027673670615,0.24985915901656372,-0.11844862270519743,0.09436611708275285,0.06624824378356377
2019-07-16,,,,,,,,,,,,,,
2019-07-17,,,,,,,,,,,,,,
2019-07-18,,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,,
2019-07-22,0.08825355747025815,0.07559047015839467,-0.03357664530055364,0.03848728120773781,-0.23643460855727197,-0.1850204975345266,-0.21063308944186312,0.16494412176721265,0.23491310554646885,-0.1903172784365503,0.25601458622309214,0.12207853822872886,0.09603811744610101,0.06769810268124024
2019-07-23,,,,,,,,,,,,,,
2019-07-24,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,,
2019-07-29,0.08697107661611497,0.07554787659487708,-0.03377476454073343,-0.0381011463569367,-0.23991835439751039,-0.16890612512741984,-0.20936242731517504,-0.17617397438151022,-0.24360191332927644,-0.18478158367506733,-0.2584594657229987,-0.12231850483185938,0.09518580790927578,0.0668969792012443
2019-07-30,,,,,,,,,,,,,,
2019-07-31,,,,,,,,,,,,,,
2019-08-01,,,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,,,
2019-08-05,0.08489081478044894,0.08062569065184871,-0.03397230556583826,-0.037384988808596205,-0.23281173401368283,-0.1985198168521312,0.19479428847452518,-0.18306589696994283,-0.2632312552966942,0.18369902066821653,0.23823878003370164,0.11423192316924634,-0.08922003858828874,-0.06531344612683893
2019-08-06,,,,,,,,,,,,,,
2019-08-07,,,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,,,
2019-08-09,,,,,,,,,,,,,,
2019-08-12,0.08385516819482663,0.07327003835188615,-0.03359378845051435,-0.038074305389892274,-0.23539349683155752,-0.19353215943840163,0.19889789724573143,-0.18427979394500305,-0.2607853814609751,0.1883010948290106,0.23990561772728305,0.10960817877938182,-0.09176706244794045,-0.06873601690759616
2019-08-13,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,
2019-08-19,0.08679695826706264,0.07632156342832401,-0.033616224750532615,-0.03949745039282879,-0.24418506356046007,-0.20434759706318154,0.18657445743600323,-0.19015613173346466,-0.25668221244452494,0.19196105597885654,0.2340855608439118,0.10246095522395801,-0.0854868243877449,-0.06782794448914597
2019-08-20,,,,,,,,,,,,,,
2019-08-21,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,
2019-08-26,0.0861035684219843,0.07565775638185701,-0.03549402762617679,0.039872521473518795,-0.24454971492612626,-0.1951893648061188,0.18113970343382815,-0.19520931518188114,-0.27138608571329614,0.19321406800603622,0.23417533830001486,0.09999139114506199,-0.08270719567138024,-0.06530994891271938
2019-08-27,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,,,
2019-09-03,0.08429673741155222,0.06505469495270712,-0.036454508875496824,0.03983492488454378,-0.24563879008896264,-0.18557913159447265,0.18454110015124767,-0.19579377074027227,-0.27515279968177536,-0.1950645139306727,0.2391829629312705,0.09995813338558712,0.08452645387968874,0.06892147749175054
2019-09-04,,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,
2019-09-09,0.08243092078633456,0.05647598429252703,0.03763944936369174,0.039160128749643384,-0.25659659143892066,0.17436840885646063,-0.1875312771836355,0.1998045518541894,0.2787260725432348,-0.19725713616621549,0.2344990352301843,0.09685358326620903,0.08707221472815714,0.07158464554059671
2019-09-10,,,,,,,,,,,,,,
2019-09-11,,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,
2019-09-16,-0.08287731574779189,0.05389658569133389,0.03229396534364927,0.040215280216205726,-0.25819060594756155,0.17155485577773597,-0.1900857193557536,0.20939135684764185,0.2875463015364857,-0.2051139556978157,-0.2176557848652903,-0.08934850338615791,0.08871322229881855,0.07311654728775846
2019-09-17,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,
2019-09-20,,,,,,,,,,,,,,
2019-09-23,-0.08373248449259017,0.04940600626904806,0.031559399447525734,0.041051818817321846,-0.26025697281437743,0.16583667391678972,-0.18463894422796157,0.2022627486189384,0.3070451833424565,-0.22048348101500262,-0.20996957322258525,-0.08618017134303997,0.08658950742243846,0.07098703504992432
2019-09-24,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,
2019-09-30,-0.08294035404079664,-0.04581090190511074,-0.03168162264837149,0.04007767426801822,-0.2602408551359142,0.16103510440271193,-0.1858531042018196,0.20680669095270027,0.313935622750669,-0.22158226624085484,-0.2066624408211727,-0.08458934864195213,0.08758758877352457,0.07119642521638378
2019-10-01,,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,,
2019-10-07,-0.08593882297457908,-0.0459566718378334,-0.03254441005853354,-0.04157863497429338,-0.26035592103889127,-0.1620555175258093,-0.1870433704632699,-0.2145503921835351,-0.3037872215627164,-0.21969647023349909,0.20840870459194305,0.08557966877828267,-0.08333657495956172,-0.06916761881725197
2019-10-08,,,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,,,
2019-10-10,,,,,,,,,,,,,,
2019-10-11,,,,,,,,,,,,,,
2019-10-14,-0.08935265986980145,-0.046488281099335345,-0.033541656915999224,-0.04306899630434758,0.26675530600551206,0.1399523577890972,-0.19178132000135747,-0.2217333778488066,0.29488114995300446,-0.2310148201640999,0.20457803381346004,0.08555200653154785,-0.08219424908607723,-0.06910578461755368
2019-10-15,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,,,
2019-10-21,-0.09473821649028452,-0.04787832858386062,-0.03398932344714497,-0.04212047672434859,0.2739524122860892,0.13370898111604143,-0.19805346894148945,0.21779365096053707,0.2934728353574479,0.22459977385014895,-0.2036505312684879,-0.0850128204860018,0.08229251742975785,0.06873666305836039
2019-10-22,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,
2019-10-28,0.09410042159155797,0.047297047356623094,0.0337323045301873,0.04196061118375141,0.27109302083407455,0.13904240965825845,-0.1979546279175027,0.22142088099254828,0.29142534645652474,0.22725287874297714,-0.20063184744884754,-0.083781655777862,0.08206187788171031,0.0682450696275749
2019-10-29,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,,,
2019-11-01,,,,,,,,,,,,,,
2019-11-04,0.09804565499439678,0.04542932065505365,0.033236281580781846,0.04035876290769762,0.2825402837284491,0.13065875745053132,-0.20585299527946405,0.21309709401177787,0.2752388067861291,0.23407551317780126,-0.20122116284143166,-0.0813529153891034,0.08700529448917178,0.07188715670821018
2019-11-05,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,
2019-11-11,-0.10830735130701932,-0.05070462198447573,0.0392649738121322,0.042496150555097825,0.0,0.1492045378906331,-0.25603932014833625,0.24715942479831726,0.31952717014966864,0.2673837515921441,-0.221494700087923,-0.09147314352515994,0.10605265181622489,0.08748628276508008
2019-11-12,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,
2019-11-18,-0.09326452008770025,-0.04296054953002164,0.03349136297578816,0.03448244564277586,-0.2610525330327459,-0.12502347058969787,-0.21998083795684525,-0.20753984846230555,-0.2926888746412888,-0.2259649193968301,-0.1941742507768867,-0.08215662781607155,0.10467647355985092,0.08254328553119154
2019-11-19,,,,,,,,,,,,,,
2019-11-20,,,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,
2019-11-25,-0.09472329824663647,-0.042779977311897775,0.03152330106734281,-0.03203540632142741,-0.25704054910046514,0.12199720190507882,-0.24302288803561653,-0.19753042857578396,-0.27177331399477833,-0.22990614854551272,0.1907456444377102,0.0813878954201253,0.1157434053092426,0.0897905417283822
2019-11-26,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,
2019-12-02,-0.09750449066948018,-0.045392633155225945,-0.03157378092200066,-0.0303502000280496,-0.2581309743175112,0.12586095984372897,-0.24315439185490048,-0.18987595075033545,-0.2729732791748751,-0.2239786578389918,-0.19059418969720543,-0.08029151686283084,0.11852601546837108,0.09179295941649347
2019-12-03,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,
2019-12-09,0.10323080251263492,-0.04881286841230399,0.031235612492544074,-0.029666520983481465,0.2555561522224792,0.12652601034402491,0.24644064354349196,-0.18932953860531676,-0.26271576442467287,0.22639720700473304,0.18954260538713802,0.08092227116054417,0.11709833251245794,0.09252567039417668
2019-12-10,,,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,
2019-12-16,0.10385787284064156,0.05213073711538593,0.04604990744869455,-0.028887608551571815,0.2753045005427063,0.12742219040729408,-0.23539081938492443,0.17156887442898128,0.2651384154300533,0.22131546514163616,-0.18510415015308812,0.08133710090738537,0.1149243153078561,0.09156804233978122
2019-12-17,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,
2019-12-20,,,,,,,,,,,,,,
2019-12-23,0.10720662815959678,0.056836170128860296,0.0465596082825769,-0.028143054599826477,0.2701014344387927,0.1159101446165312,-0.24243523395673336,0.17080412615556012,0.2569877645421897,0.22289116504179354,-0.18844800202702408,-0.08290180672401061,0.11580776360043638,0.09496709772606755
2019-12-24,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,
2019-12-30,0.11506423039708381,0.06364451823687058,0.04713966529730241,-0.02740396966138128,0.2718549332179796,0.11647255105876866,0.23951079737850994,0.16908995427628173,0.246895617625082,0.22287676942722864,-0.1878617000443276,-0.08289228745297048,0.11313592428563814,0.09615708164057513
2019-12-31,,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,
2020-01-06,0.10980693023824514,0.06463178185358551,0.04655936441446931,-0.02741458988241828,0.26331627475637637,0.10844301203081971,0.2400841891396668,0.16770742008051484,0.2518669888948811,0.22696333522475565,0.18234160847174427,-0.07867405651600892,0.13101670617302458,0.10117374232348926
2020-01-07,,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,,,
2020-01-10,,,,,,,,,,,,,,
2020-01-13,0.10792159384574569,0.06215865017885538,-0.043013835939504516,-0.026668022628246142,-0.2520291570379271,-0.12288724632413182,-0.23569339414212695,-0.16001415064284627,0.2545347682533531,0.21752548006808894,0.18729193057119028,0.07879422303118036,0.14634831273177057,0.10511923460503289
2020-01-14,,,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,,
2020-01-21,0.10598316768692208,0.05990084146315714,-0.04256368856833914,-0.025436960803162684,-0.25160057981364525,0.13629739086781384,-0.22981756534637854,-0.1622471212549035,0.25421241025160285,0.22359772656478488,0.18183601611599917,0.07568726345168632,0.14505074070853807,0.10576852710306661
2020-01-22,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,
2020-01-27,0.10941007854324948,0.061270850475561106,-0.04135530125401428,-0.026439286162132914,-0.25674050244138835,0.13958340389326487,0.23125310528305884,-0.16087698991206295,-0.2556441504124742,0.23126691594346913,0.18189040253342093,0.0756599503446299,0.12949454813663341,0.09911451466463975
2020-01-28,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,,
2020-01-31,,,,,,,,,,,,,,
2020-02-03,0.11297800176494975,-0.05741429375249788,-0.040973128787386515,-0.028364362160811535,-0.2554831716277979,-0.12769443849676712,-0.24483597577324215,-0.16620415795339838,-0.26051523758793,0.2254029643310005,0.1899538008901851,0.08022369593108847,0.11634454204490352,0.09361222889804101
2020-02-04,,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,
2020-02-10,0.12380743601447862,-0.0622646415905636,-0.041502690807862244,-0.028871229308205813,-0.25780602478544296,-0.1259195655168409,-0.24315677469314048,-0.15957009864845303,-0.2593844206794437,-0.2248603992361754,0.19736056014985928,0.08226498201995008,0.10745427292064173,0.08577690362894198
2020-02-11,,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,
2020-02-18,0.12118077525697735,0.060501899230881534,-0.040523725583537853,-0.02814604903261823,-0.25166667866256953,-0.1253993035342495,0.24625791209676073,-0.1612971725583641,-0.2601719650925594,-0.22857452758847718,0.19987298251636657,0.08315717545471545,0.10740917145796461,0.08584066193395773
2020-02-19,,,,,,,,,,,,,,
2020-02-20,,,,,,,,,,,,,,
2020-02-21,,,,,,,,,,,,,,
2020-02-24,0.12209035764208627,0.06394498239272865,-0.043445737820226225,-0.0306623697914691,-0.2630867620979721,-0.13160924047972183,-0.20784549370220892,-0.16778267857714008,-0.2746887877034346,-0.23758520490898433,0.20542244571087925,0.0872722240411015,-0.09213147072816062,-0.07243224440388668
2020-02-25,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,
2020-03-02,-0.10308043110203598,-0.05710493171685107,-0.04294287868918401,-0.03460601431581982,0.25303147045797514,-0.1484713083327113,-0.1897877274794695,-0.18200745023195128,-0.28889884218222234,0.2609436637620306,0.21849274416775055,0.09332888686179423,-0.06888432996832519,-0.0584193207318791
2020-03-03,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,
2020-03-09,0.0867486576908768,-0.05349305275162736,-0.0206305152726873,-0.03327111751568314,0.2058700049022565,0.1419170033702746,0.1264473398568273,-0.16656170744224177,-0.22293411224066614,0.2004016577836658,0.1895070753332058,0.0695957369617396,-0.04525544337429928,-0.042735594098185344
2020-03-10,,,,,,,,,,,,,,
2020-03-11,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,,
2020-03-16,-0.06647075487886772,-0.032130439356957544,-0.017020787210536972,-0.030192112658256425,0.17609115618700438,-0.11462252148249392,0.08934375923699985,-0.11911405805011202,-0.19987124687317023,0.15835330625838268,0.13007682523690486,0.04707552039762701,-0.02660862755324784,-0.02566580440305316
2020-03-17,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,,
2020-03-20,,,,,,,,,,,,,,
2020-03-23,-0.07761226179453085,-0.03979282332513359,-0.019420628373882212,-0.03912247227519724,-0.18861724442217467,-0.12707095362991266,-0.1116640098685882,-0.1323237307963325,-0.22269395187082053,-0.18093968121441062,0.1353891715119165,0.04624292074450629,-0.03409281311503708,-0.03281603002198122
2020-03-24,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,
2020-03-30,0.06477897781558266,-0.03427406739026914,-0.017625270180772503,-0.03601128911827717,-0.15867480060211167,-0.09596461476988521,0.09874073986916719,-0.1025549048100725,-0.16709549906258378,0.15493630928867494,0.12363310287265906,0.042018919723753226,-0.02812036358735065,-0.02787399975807823
2020-03-31,,,,,,,,,,,,,,
2020-04-01,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,,
2020-04-06,-0.0683818693138273,-0.03722706688968449,-0.017049344019462568,-0.036707946241220694,-0.1745859498566765,-0.10797478956889266,-0.11005636213581567,-0.1108997029164905,-0.18423814676667002,-0.17186425994500043,0.1395116979481014,-0.0473944080663997,-0.03012069900212434,0.02991546982974969
2020-04-07,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,,
2020-04-13,0.1008278444694864,0.05618893133974158,-0.02527341487992303,-0.05122599103665685,-0.2556728167240281,0.1612423244586026,0.1662224153965469,0.15694321309859494,-0.2649604371137751,-0.2527078444523066,0.21040963037460195,0.07149707351864323,0.04519743133099113,0.0451802554520509
2020-04-14,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,,
2020-04-20,0.055419780561158,0.03106771018718774,-0.013794460253962873,0.02593044312909201,0.13973347446102768,0.08885991473280283,0.0922511679826982,0.08383504935790692,0.14086279905617818,0.13915581353620493,0.11647362821267625,0.03942005738178352,0.024836302125157812,0.024816463751989825
2020-04-21,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,,
2020-04-27,0.10845453338790285,0.06143073612751163,-0.02401276466447619,0.049959899441261106,-0.27653263995422506,-0.17579106529173036,0.18370473571840903,0.1639759514432822,-0.27454997543535836,-0.27558326777762177,0.2306494923599737,0.07774665107854747,0.048882423032432766,0.04872586428726717
2020-04-28,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,,
2020-04-30,,,,,,,,,,,,,,
2020-05-01,,,,,,,,,,,,,,
2020-05-04,0.05776008216004038,0.033298585918134053,-0.012609828668946282,0.025936115417396082,0.14588682689943452,0.0954695603388739,0.0981507525115108,0.08625159140769854,0.14302772599599384,0.1464550309281628,-0.1241487091627705,-0.04157592014013632,0.02607629928142929,0.025865537302387918
2020-05-05,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,
2020-05-11,-0.09378099583722532,0.054053059767058556,-0.02024290253595079,-0.040879437536918285,-0.23779856690390488,-0.15576343902084466,-0.16017674837208726,0.13934164843542346,-0.22511491067228306,-0.23863152992313935,0.20338400875291757,-0.0676351265783326,0.04266622600866376,0.042386103970836204
2020-05-12,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,
2020-05-18,0.08622209777855455,0.04879454140288339,-0.018312130374540832,-0.03600013719980486,0.2162312711378787,-0.14266842264493235,0.1473653090010857,0.1260329709280582,0.20268725548440772,-0.21945204999852608,-0.18638805376682988,-0.06170782461617765,0.03888200618177764,0.038793010738338365
2020-05-19,,,,,,,,,,,,,,
2020-05-20,,,,,,,,,,,,,,
2020-05-21,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,,
2020-05-26,-0.09524227989417935,0.05403577824679279,0.020046035199807324,-0.03945088212853087,0.23616574486412895,-0.15619167473514994,-0.16657044934780169,0.13653421618582656,0.21747617102046007,0.23816258589305514,0.20671643875278886,-0.06805562967457436,0.04322738056262169,0.043363183947465474
2020-05-27,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,
2020-06-01,0.082678047900087,0.045858203614475665,0.016741637602214986,-0.03317795014266984,0.20117103778537374,-0.12876399765560478,-0.143335224409153,0.11204471631960712,0.1773481862764163,-0.2003595986556203,0.17503020523022156,-0.05714775845363004,0.03681498475493791,0.03723239922771805
2020-06-02,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,
2020-06-08,-0.06722139487052814,0.03682583981430758,0.0146200512564297,-0.027560465370045653,0.1678996725202426,0.1041879644961821,-0.12899991452955392,0.09010543794397372,0.14889224759845593,0.17480856046718302,-0.14703264704838154,-0.048940454695100555,0.031564926745716475,0.03183912363550981
2020-06-09,,,,,,,,,,,,,,
2020-06-10,,,,,,,,,,,,,,
2020-06-11,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,
2020-06-15,-0.07506214060574253,0.04876513023408156,0.015449028810327168,-0.02870775426552454,0.17428179656167034,0.11083812739818064,-0.17745604619144884,0.09521912880469867,0.14840213161930763,0.1862184623136836,-0.17950569594436105,-0.057060714159192436,0.04141612993617029,0.043414087952639915
2020-06-16,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,
2020-06-22,0.06744544360821972,0.044092773004901366,0.01354310159922123,-0.023339911787860466,0.16531472650782214,0.10699913730739942,0.1798180221151305,0.08570761863650038,0.1305191618939232,0.17483075680237914,-0.2605202984481653,-0.07961447142586309,0.03661749831703905,0.038677188190929905
2020-06-23,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,
2020-06-29,0.09714187513492303,-0.06211713138439022,0.017137509229462625,-0.0271193919610651,0.23267076779217613,-0.17448446034309287,-0.27030102192685723,0.11671357381538713,-0.182917004715834,0.24954373658838525,0.3522425088187735,0.10582634803015915,0.05494334693188866,0.05684132332760498
2020-06-30,,,,,,,,,,,,,,
2020-07-01,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,
2020-07-06,0.10321170255035325,0.06094677036833038,0.01876717359610117,-0.026108237710097907,0.23629545277117028,-0.1746134503192049,0.27121254662318856,0.11675409839801142,-0.1799012431233682,0.25005015005811404,0.34286353711577383,0.10440974363094777,-0.056872972991707446,0.057992920743630744
2020-07-07,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,
2020-07-10,,,,,,,,,,,,,,
2020-07-13,0.11419108535017936,0.06026723113251069,0.01864395844680882,-0.0262839973975142,0.2345512683572017,0.1694605529538678,0.273696744328797,0.12053721255603518,-0.17401986842930295,0.2529238055988788,0.33445720010778535,0.09759512926224118,0.06179601941965098,0.06157592665922627
2020-07-14,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,
2020-07-20,0.1133184406800274,0.05712674898660275,0.018757960450602445,-0.02713181718729032,0.23485301027561228,0.16722606356737396,-0.26309419437625675,0.12401010253991446,0.1757170589981403,0.24229345242257877,0.35001194825384313,0.10141596579486792,0.06321992858406945,0.06182330788282021
2020-07-21,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,
2020-07-27,0.11125035215467285,0.04210705110062367,0.03163758349199454,0.027128493826243407,0.22768366843511562,0.16921075559912546,0.24485604379636125,0.12325395033412898,0.17758966725506214,0.24090540759199602,0.36724715874881464,0.10622322623528228,0.066700954334339,0.06420568709623985
2020-07-28,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,
2020-07-31,,,,,,,,,,,,,,
2020-08-03,0.11272118836630511,0.040217527706819155,0.03318797257966175,0.022893658743045903,0.22550135934628227,0.17106591038938374,0.2352583801728278,0.1262243922391008,0.1803898967770487,0.23933145014216037,0.3685638361230902,0.10731075508616215,0.06919886393537719,0.068134808392735
2020-08-04,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,
2020-08-10,0.1062182409765813,0.03486248990927003,0.036963497837471646,0.022781041800537954,0.2170353904590268,0.17050874511013175,0.23988515081167314,0.12463300605587352,0.18438233523482217,0.23478677472477527,0.38068017984876146,0.11195608142488957,0.06887640896026655,0.06643065684591945
2020-08-11,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,
2020-08-17,0.0694189838373054,0.023961421054612842,0.037644163856979974,0.021117719905188154,0.1997876655276215,0.159181007411145,0.20720211601432684,0.11603604001275201,0.16926440752769742,0.20772328109742866,-0.3506985295888107,-0.10376595496290762,0.06581976839978507,0.05911179579692708
2020-08-18,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,
2020-08-20,,,,,,,,,,,,,,
2020-08-21,,,,,,,,,,,,,,
2020-08-24,-0.0747017841340577,0.026386129257022786,0.04618402600818389,0.023770492070577798,0.21826834296376613,0.16769542596744058,-0.2259211566674171,0.13564453441132387,0.20093279353966007,0.22147687556093917,-0.3957337039990125,-0.11713700263473226,0.0757488794705704,0.06717008918246792
2020-08-25,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,
2020-08-31,-0.0727737639681517,0.026231928472704464,0.048404101655207955,0.023411838530547374,0.21691870423056853,0.16862738966589078,-0.216597007609196,0.1448833942749505,0.21525601804973674,0.22089596134505055,-0.38917662071755127,-0.11238637325660868,0.07586236107710694,0.06617461744192309
2020-09-01,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,
2020-09-08,-0.07628690768525746,-0.026234739318718225,-0.045445972489141576,0.02239520565052993,0.22013931259335814,-0.14915470030016686,-0.2382403437576212,0.14430047095921114,0.19979709130760948,-0.2212911688814836,-0.4187978322433867,-0.11262240504563031,-0.07050101177741949,-0.054792837990465956
2020-09-09,,,,,,,,,,,,,,
2020-09-10,,,,,,,,,,,,,,
2020-09-11,,,,,,,,,,,,,,
2020-09-14,0.07072910813456637,0.024461865786636446,-0.04619589321443835,-0.020714829122765153,0.2166524909531463,-0.13687843955625834,0.22442334458643634,0.15556717941602177,0.20569633863706732,0.21861765880352746,0.43867701832359374,0.11254528125713482,0.07628069046150025,0.05255986174690756
2020-09-15,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,
2020-09-21,-0.06915899605794072,-0.023383843775567938,-0.04488504942884579,-0.02031368556024608,-0.21554789342628086,-0.13978871764666134,0.22265214270464773,0.1552867282247729,-0.20034970521840992,-0.21621593301283865,-0.4466775103060987,-0.11800092496595373,-0.07617886172951824,-0.051560007942217295
2020-09-22,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,
