Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
11/17/2025,ProShares Short QQQ,PSQ,31.0174,30.7564,0.84860,0.261,21322.18,661358554.9146
11/14/2025,ProShares Short QQQ,PSQ,30.7564,30.7576,-0.00390,-0.0012,22272.18,685012046.1956
11/13/2025,ProShares Short QQQ,PSQ,30.7576,30.1334,2.07146,0.6242,17922.18,551243212.8104
11/12/2025,ProShares Short QQQ,PSQ,30.1334,30.1088,0.08170,0.0246,18422.18,555122888.6786
11/11/2025,ProShares Short QQQ,PSQ,30.1088,30.0183,0.30148,0.0905,18572.18,559186023.0752
11/10/2025,ProShares Short QQQ,PSQ,30.0183,30.687,-2.17910,-0.6687,18822.18,565009815.8757
11/07/2025,ProShares Short QQQ,PSQ,30.687,30.5832,0.33940,0.1038,19322.18,592939706.973
11/06/2025,ProShares Short QQQ,PSQ,30.5832,30.0016,1.93856,0.5816,18472.18,564938344.7928
11/05/2025,ProShares Short QQQ,PSQ,30.0016,30.2135,-0.70134,-0.2119,18222.18,546694525.4864
11/04/2025,ProShares Short QQQ,PSQ,30.2135,29.5973,2.08195,0.6162,18122.18,547534455.2165
11/03/2025,ProShares Short QQQ,PSQ,29.5973,29.7215,-0.41788,-0.1242,17872.18,528968243.5167
10/31/2025,ProShares Short QQQ,PSQ,29.7215,29.851,-0.43382,-0.1295,18022.18,535646193.1485
10/30/2025,ProShares Short QQQ,PSQ,29.851,29.413,1.48914,0.438,17872.18,533502415.329
10/29/2025,ProShares Short QQQ,PSQ,29.413,29.5285,-0.39115,-0.1155,17922.18,527145050.927
10/28/2025,ProShares Short QQQ,PSQ,29.5285,29.7431,-0.72151,-0.2146,17922.18,529215062.6015
10/27/2025,ProShares Short QQQ,PSQ,29.7431,30.2887,-1.80133,-0.5456,18022.18,536035472.2149
10/24/2025,ProShares Short QQQ,PSQ,30.2887,30.5885,-0.98011,-0.2998,18622.18,564041593.0773
10/23/2025,ProShares Short QQQ,PSQ,30.5885,30.8529,-0.85697,-0.2644,18622.18,569624522.3415
10/22/2025,ProShares Short QQQ,PSQ,30.8529,30.545,1.00802,0.3079,18572.18,573005581.4691
10/21/2025,ProShares Short QQQ,PSQ,30.545,30.5222,0.07470,0.0228,18472.18,564232707.555
10/20/2025,ProShares Short QQQ,PSQ,30.5222,30.9167,-1.27601,-0.3945,19522.18,595859851.8738
10/17/2025,ProShares Short QQQ,PSQ,30.9167,31.1011,-0.59291,-0.1844,19372.18,598923846.4893
10/16/2025,ProShares Short QQQ,PSQ,31.1011,30.9839,0.37826,0.1172,18722.18,582280361.2969
10/15/2025,ProShares Short QQQ,PSQ,30.9839,31.1886,-0.65633,-0.2047,18472.18,572340146.9181
10/14/2025,ProShares Short QQQ,PSQ,31.1886,30.9712,0.70194,0.2174,18672.18,582359121.9594
10/13/2025,ProShares Short QQQ,PSQ,30.9712,31.6605,-2.17716,-0.6893,18872.18,584494030.2448
10/10/2025,ProShares Short QQQ,PSQ,31.6605,30.5689,3.57095,1.0916,16172.18,512019273.2295
10/09/2025,ProShares Short QQQ,PSQ,30.5689,30.5174,0.16876,0.0515,17572.18,537162182.6331
10/08/2025,ProShares Short QQQ,PSQ,30.5174,30.8792,-1.17166,-0.3618,17272.18,527101995.4146
10/07/2025,ProShares Short QQQ,PSQ,30.8792,30.7027,0.57487,0.1765,17272.18,533351069.7768
10/06/2025,ProShares Short QQQ,PSQ,30.7027,30.9366,-0.75606,-0.2339,17472.18,536443070.1833
10/03/2025,ProShares Short QQQ,PSQ,30.9366,30.7892,0.47874,0.1474,17472.18,540529812.8514
10/02/2025,ProShares Short QQQ,PSQ,30.7892,30.8976,-0.35084,-0.1084,17422.18,536414953.6668
10/01/2025,ProShares Short QQQ,PSQ,30.8976,31.0443,-0.47255,-0.1467,17322.18,535213757.8704
09/30/2025,ProShares Short QQQ,PSQ,31.0443,31.1256,-0.26120,-0.0813,17222.18,534650491.5297
09/29/2025,ProShares Short QQQ,PSQ,31.1256,31.2565,-0.41879,-0.1309,17472.18,543832054.6824
09/26/2025,ProShares Short QQQ,PSQ,31.2565,31.3754,-0.37896,-0.1189,17522.18,547681987.9135
09/25/2025,ProShares Short QQQ,PSQ,31.3754,31.2341,0.45239,0.1413,17172.18,538783984.9966
09/24/2025,ProShares Short QQQ,PSQ,31.2341,31.4902,-0.81327,-0.2561,16872.18,526987326.1039
09/23/2025,ProShares Short QQQ,PSQ,31.4902,31.2569,0.74640,0.2333,17122.18,539180841.1458
09/22/2025,ProShares Short QQQ,PSQ,31.2569,31.4271,-0.54157,-0.1702,17172.18,536749081.7851
09/19/2025,ProShares Short QQQ,PSQ,31.4271,31.6294,-0.63959,-0.2023,17122.18,538100431.6509
09/18/2025,ProShares Short QQQ,PSQ,31.6294,31.9301,-0.94174,-0.3007,17072.18,539982778.4626
09/17/2025,ProShares Short QQQ,PSQ,31.9301,31.8559,0.23292,0.0742,17022.18,543519877.6879
09/16/2025,ProShares Short QQQ,PSQ,31.8559,31.8223,0.10559,0.0336,16722.18,532700062.0061
09/15/2025,ProShares Short QQQ,PSQ,31.8223,32.0843,-0.81660,-0.262,16622.18,528955966.7917
09/12/2025,ProShares Short QQQ,PSQ,32.0843,32.2,-0.35932,-0.1157,16772.18,538123622.6897
09/11/2025,ProShares Short QQQ,PSQ,32.2,32.3879,-0.58015,-0.1879,16772.18,540064163.8
09/10/2025,ProShares Short QQQ,PSQ,32.3879,32.393,-0.01574,-0.0051,16922.18,548073841.2341
09/09/2025,ProShares Short QQQ,PSQ,32.393,32.493,-0.30776,-0.1,17522.18,567595944.347
09/08/2025,ProShares Short QQQ,PSQ,32.493,32.6398,-0.44976,-0.1468,17622.18,572597462.247
09/05/2025,ProShares Short QQQ,PSQ,32.6398,32.6467,-0.02114,-0.0069,17822.18,581712358.1242
