Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
11/15/2024,ProShares UltraPro QQQ,TQQQ,37.1077,40.01615,-7.26819,-2.90845,631300,23426091010
11/14/2024,ProShares UltraPro QQQ,TQQQ,40.01615,40.8411,-2.01990,-0.82495,621700,24878040455
11/13/2024,ProShares UltraPro QQQ,TQQQ,40.8411,41.054,-0.51859,-0.2129,618700,25268388570
11/12/2024,ProShares UltraPro QQQ,TQQQ,41.054,41.2759,-0.53760,-0.2219,621800,25527377200
11/11/2024,ProShares UltraPro QQQ,TQQQ,41.2759,41.341,-0.15747,-0.0651,623500,25735523650
11/08/2024,ProShares UltraPro QQQ,TQQQ,41.341,41.28625,0.13261,0.05475,626300,25891868300
11/07/2024,ProShares UltraPro QQQ,TQQQ,41.28625,39.4716,4.59736,1.81465,636900,26295212625
11/06/2024,ProShares UltraPro QQQ,TQQQ,39.4716,36.4873,8.17901,2.9843,643500,25399974600
11/05/2024,ProShares UltraPro QQQ,TQQQ,36.4873,35.1072,3.93110,1.3801,650600,23738637380
11/04/2024,ProShares UltraPro QQQ,TQQQ,35.1072,35.488,-1.07304,-0.3808,650800,22847765760
11/01/2024,ProShares UltraPro QQQ,TQQQ,35.488,34.7698,2.06559,0.7182,649700,23056553600
10/31/2024,ProShares UltraPro QQQ,TQQQ,34.7698,37.5205,-7.33119,-2.7507,653800,22732495240
10/30/2024,ProShares UltraPro QQQ,TQQQ,37.5205,38.44725,-2.41045,-0.92675,641500,24069400750
10/29/2024,ProShares UltraPro QQQ,TQQQ,38.44725,37.3594,2.91185,1.08785,642500,24702358125
10/28/2024,ProShares UltraPro QQQ,TQQQ,37.3594,37.3784,-0.05083,-0.019,643300,24033302020
10/25/2024,ProShares UltraPro QQQ,TQQQ,37.3784,36.7625,1.67535,0.6159,645500,24127757200
10/24/2024,ProShares UltraPro QQQ,TQQQ,36.7625,35.8856,2.44360,0.8769,651800,23961797500
10/23/2024,ProShares UltraPro QQQ,TQQQ,35.8856,37.6536,-4.69543,-1.768,652900,23429708240
10/22/2024,ProShares UltraPro QQQ,TQQQ,37.6536,37.54325,0.29393,0.11035,649400,24452247840
10/21/2024,ProShares UltraPro QQQ,TQQQ,37.54325,37.3515,0.51337,0.19175,651900,24474444675
10/18/2024,ProShares UltraPro QQQ,TQQQ,37.3515,36.66025,1.88556,0.69125,655500,24483908250
