Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
01/24/2025,ProShares UltraPro Short S&P500,SPXU,81.0908,80.3148,0.96620,0.776,5384.72,436651394.4849
01/23/2025,ProShares UltraPro Short S&P500,SPXU,80.3148,81.582,-1.55328,-1.2672,5384.72,432472850.4069
01/22/2025,ProShares UltraPro Short S&P500,SPXU,81.582,83.0808,-1.80403,-1.4988,5122.22,417881094.8085
01/21/2025,ProShares UltraPro Short S&P500,SPXU,83.0808,85.2908,-2.59114,-2.21,5147.22,427635300.7674
01/17/2025,ProShares UltraPro Short S&P500,SPXU,85.2908,87.7632,-2.81713,-2.4724,5159.72,440076795.8349
01/16/2025,ProShares UltraPro Short S&P500,SPXU,87.7632,87.178,0.67127,0.5852,5197.22,456124811.8896
01/15/2025,ProShares UltraPro Short S&P500,SPXU,87.178,92.2268,-5.47433,-5.0488,5159.72,449814222.7215
01/14/2025,ProShares UltraPro Short S&P500,SPXU,92.2268,92.5048,-0.30052,-0.278,5359.72,494309985.8929
01/13/2025,ProShares UltraPro Short S&P500,SPXU,92.5048,92.9032,-0.42883,-0.3984,5547.22,513144638.5394
01/10/2025,ProShares UltraPro Short S&P500,SPXU,92.9032,88.7208,4.71411,4.1824,5522.22,513032071.6846
01/08/2025,ProShares UltraPro Short S&P500,SPXU,88.7208,89.074,-0.39652,-0.3532,5334.72,473300781.4374
01/07/2025,ProShares UltraPro Short S&P500,SPXU,89.074,86.1676,3.37296,2.9064,6522.22,580960380.1595
01/06/2025,ProShares UltraPro Short S&P500,SPXU,86.1676,87.6,-1.63516,-1.4324,5309.72,457525979.8653
01/03/2025,ProShares UltraPro Short S&P500,SPXU,87.6,90.9292,-3.66131,-3.3292,5247.22,459656625.3
01/02/2025,ProShares UltraPro Short S&P500,SPXU,90.9292,90.2892,0.70883,0.64,5247.22,477125675.9501
12/31/2024,ProShares UltraPro Short S&P500,SPXU,90.2892,89.0896,1.34651,1.1996,5222.22,471510224.0301
12/30/2024,ProShares UltraPro Short S&P500,SPXU,89.0896,86.2772,3.25973,2.8124,5372.22,478609086.8188
12/27/2024,ProShares UltraPro Short S&P500,SPXU,86.2772,83.4116,3.43549,2.8656,5534.72,477520295.3691
12/26/2024,ProShares UltraPro Short S&P500,SPXU,83.4116,83.294,0.14119,0.1176,5597.22,466873221.7223
